name,company,area,min_salary,max_salary,description,link
web前端,四川国地,成都·武侯区·机投,5.0,10,1.熟练使用HTML，CSS，JS，JSON，XML等技术，2.了解并掌握Vue开发框架，熟悉elementui、uni等组件3.能独立完成模块开发，并独自解决开发问题者优先4.具有良好的编码习惯，较强的分析问题及独立承担任务的能力5.主动，好学，责任心强，具备良好的沟通和团队协作能力6.部分项目涉及gis开发，有gis相关工作经验者优先,https://www.zhipin.com/job_detail/36253c06b1e244671XB43Ni6FVVR.html?lid=4XjNNXJbVRL.search.278&securityId=90NGGKd896LRb-x1yq5sfthY8uL_QPsabkzZMxNddtGNcXOf8ettRtOIAULzm5T8Rbck1mWSNQ1NgGIIXgJYHF7_weOJDI2hHpyZqGSAF_Mhfi4Q&sessionId=
vue前端开发工程师,四川航硕达科技,成都·武侯区·五大花园,5.0,9,1、6年以上前端开发经验，熟练使用vue全家桶;2、熟悉前端开发技术(HTML5、CSS3、JS、 Ajax、vue等):3、熟悉使用各种国内外知名框架VUE/REACT框架，vue有至少有3年的使用经验:4、熟悉前端构建工具webpack及前端工程化5、有强烈的责任心和团队精神，善于沟通和合作，能独立完成设计和编码:6、熟悉uniapp，有uniapp开发经验及上线经验优先(安卓，ios打包)7、能够独立处理工作中遇到的技术问题；能够按质按量的完成分发的开发任务，以时间和质量为导向；8、本职位为兼职，有想法的请投递9、以具体的开发任务来结算,https://www.zhipin.com/job_detail/5645929b04f06b251X163N65ElBU.html?lid=4XjNNXJbVRL.search.21&securityId=Q6RJ3cabiWP4S-W13-fJLcxo4oV3EFfrDnx8E2gd9foUoC4a4PhcrPlZPEoumDZDqPcTdiOLeNJHQEO_M5UajRWl-K9RXND-A2q3H7y4ze8yRJe99RI~&sessionId=
Web前端,通软众创,成都·武侯区·大源,6.0,9,1.负责公司业务项目前端工作开发，2.使用uniapp独立开发app（双端上架），小程序。3、使用bootstrap开发过3个以上项目。4.最低5个大项目前端开发工作经验。5.最少3年前端开发工作时间。6.单休。,https://www.zhipin.com/job_detail/4c55281a92e9ea9e1XJ83dy-GFpZ.html?lid=4XjNNXJbVRL.search.274&securityId=i7TDkYQxgjuO4-u10Htz4u0_9pExC59biSQpD4YdSvQX5F7SEbthKD4DsjjXfdwjr-HT5phlah8kAOCdI-u8Pbc2hSHsFCi3u0kY8i8XpuAy-IrEVwFc&sessionId=
web前端,医护邦,成都·成华区·李家沱,6.0,8,工作：1.负责公司pc端开发2.负责小程序开发要求：1.从事web前段实际开发2年以上2.熟悉主流的js框架，不限于 react、vue、angular等。3.熟悉h5，websocket等4.熟悉Android和IOS兼容调试5.熟悉小程序开发（必须有在线运行的项目）,https://www.zhipin.com/job_detail/414bc813f64236c81XF50t64GFM~.html?lid=4XjNNXJbVRL.search.253&securityId=69Gg6kg323CIA-511W3BKsixOI__7-T7Mc0rdwZq_HwHb5KMMsn6knHKuuTpYI468uwrlYbQml1-cX2azanOBg6lFGv8OtkSUjqFZG96A-MlXsWR&sessionId=
web前端,成都古怪科技有限公司,成都·金牛区·蜀汉路,6.0,10,三年以上web前端开发经验及微信相关开发经验；精通HTML5、CSS3、Javascript等web前端开发技术，精通web2.0标准，Ajax、DOM、XML、JSON等相关技术；能熟练使用Javascript框架（如：jQuery、Vue.js、AngularJS、React）等，熟悉HTML5特性，了解HTML5最新规范，能够熟悉运用HTML5特性构建移动端的WebAPP；对各种浏览器的兼容性有一定了解，并有相关问题的解决经验；熟悉canvas、webGLS；良好的代码书写风格和变成习惯；熟悉PHP后端脚本语言者优先。,https://www.zhipin.com/job_detail/6f63a419c604613f1nBy0tq4E1s~.html?lid=4XjNNXJbVRL.search.124&securityId=G860-BSKFG7py-d1aTtPcpHe0TSpIVS2ol9U8pjecuCVY-hfsSFSvdRs1tKjyQ6_AAB_GPj1EJLLdHHdUx8pVNYix6QuKWTqcdsejhcZU5vVemE~&sessionId=
前端开发,蚁巢科技,成都·锦江区·红星路,6.0,10,负责产品Web前端的实现，协助各产品网页的性能优化,https://www.zhipin.com/job_detail/6cd412505e6778601Xd539i-EFRY.html?lid=4XjNNXJbVRL.search.104&securityId=xqhpQYLFtFzoG-u1IJQbP06WvELglkA7Z3mRxEwbPaPktk2Giz8f3Z29YqDTauG9wr3jxz6-tcHJVtdPar7mqODDlD4ifMWQlm5FNogQw8FYB2nw05lY&sessionId=
WEB前端,兴玖盛,成都·武侯区·孵化园,6.0,10,"1.2年以上web前端开发经验及前端团队管理经验，互联网相关从业经验者优先；2.精通HTML/HTML5、uni-app 、ES6，熟悉react、vue.js等js框架,vue.js优先；3.熟悉软件开发流程和配置库的使用，拥有软件开发流程中的代码规范意识、配置管理规范意识、文档撰写规范意识和团队合作沟通交流意识；4.有较强的逻辑思维能力，有良好的沟通能力及团队管理能力，责任心强6.学习能力强，适应能力好，做事细心，有耐心；7.喜欢尝试最新的技术，追求编写优雅的代码，从技术趋势和思路上能影响技术团",https://www.zhipin.com/job_detail/8600dd4a87ee1c931nF52NW6ElBZ.html?lid=4XjNNXJbVRL.search.256&securityId=VbL7gEQIHDvXo-d1jh4ojNxdkBSi1QDNbGM8p7hQeGId42JUjZYCR7tKQ6TxdP9_GX0gKG1HxSCHtvnN6_tyS3s13Fbt9X_bVxS6PQGzZtsRlGDclQ~~&sessionId=
web前端,浮芯科技,成都·武侯区·簇桥,6.0,8,1、负责前端技术选型和开发工作；2、通过技术手段，提升用户体验并满足高性能要求；职位要求1、本科及以上学历，计算机相关专业；2、熟练掌握html5、CSS等，能够准确细致规划CSS结构，熟悉网站Div+CSS标准化布局，制作符合w3c规范的页面，并有良好兼容性；3、熟练使用Vuejs/Element UI全家桶，熟悉前端模块化开发方法，并具有实战经验（硬性条件）4、具备较强的逻辑思维能力和较强的分析、处理问题的能力；能承担一定的工作压力，具有良好的团队合作精神、强烈的责任心。,https://www.zhipin.com/job_detail/a32d04fa1c4f154f1nx82N--EFZQ.html?lid=4XjNNXJbVRL.search.240&securityId=bNQn6kHBtxYzr-T1myafsnL_P1XCZX61MV4t3YKQbi4ojGj3hThuSli87mP6ArC6UgF57tC57NFSQ1VEysW7zrfAVCd21LdijbiUaCLDEn00-xmujTYH&sessionId=
web前端,淼芯科技,成都·郫都区·高新西,6.0,11,"1)	熟练掌握TypeScript/html5/CSS3，对于页面效果实现有足够的经验，理解javascript，熟悉ES6语法及规范；2)	掌握Vue3,vite框架，有Element plus,vxe table组件、echarts开发经验；3)	熟悉、了解一门服务端语言，如python等；4）有一定算法，数据结构基础，面试有笔试，如不愿笔试请不要投简历；5)	应聘时，请带上自己的作品、案例。",https://www.zhipin.com/job_detail/adc1e99f812d38dd0XJ539i4GFo~.html?lid=4XjNNXJbVRL.search.245&securityId=s4LSEa24Nwflv-x1vufhkWAOrJ_kDksBZkJgjh0qUIAOfpl9QeUdUmX4SNHhjn6aOSqk52BEiQuymZf4Dsis7PBr5h9MPZHi_fNN8dtBPHMbM2ZE&sessionId=
web前端,和绪环保科技有限公司,成都·双流区·益州国际广场,6.0,8,前端WEB开发助理1.参与软件开发，实现交互、控制功能等的工作。2.在软件开发过程中根据需求配合程序实现系统的具体功能，并对系统跟进测试及修改。3针对自身开发的系统在完成时进行自测，并针对BUG以外问题给出合理的修改方案并不断完善《岗位职责》1、计算机本专业优先，转行者需要对本行业感兴趣，熟悉电脑基本操作;2、有较强的学习能力和主动性，有胜任高强度的能力;3、有良好精神和严谨的态度;4、大专及以上学历，年龄18-35岁;表现优秀者学历可放至中专。5、想获得一份有长远发展、稳定、有晋升空间的工作;《待遇》实习大专4.5-6.5k无责底薪+项目提成+绩效奖金   本科6-8k无责底薪+项目提成+绩效奖金,https://www.zhipin.com/job_detail/aa49c155df3649fa1nx_2tq5E1tU.html?lid=4XjNNXJbVRL.search.238&securityId=mv5QoHq2t4CNK-81hVPR9vNmkM_sscFqEEMdI8rq59lShCftE729a0afUuJpvN54zLSQB4--ymLfvapegDcQsgzqWvpEUfszBoTU_gCKuAhnC0ijuNwE&sessionId=
web前端,吉客道,成都·锦江区·火车南站,6.0,8,"【为了节约彼此时间，加快你的找工作效率，请仔细阅读后慎重投递，不符合要求请勿投递】【实习生，应届生，培训转行勿扰】公司的行业属于是包装饮用水行业,主要品牌合作方是怡宝,龙夫山泉,娃哈哈,可口可乐等包装饮用水.我们公司是给水站和水厂做管理和销售SaaS系统的公司,属于互联网SaaS平台公司,目前行业No.1这个岗位主要是开发公司SaaS系统新功能，为了节约彼此时间，请仔细审视以下要求是否满足基础要求：1、基础扎实，对html和原生js有较深的了解和掌握2、2年以上实际前端工作经验最低要求：需要对以下基础库有实际使用经验1、需要精通VUE22、精通Vant组件库和Ant Design Vue组件库3、精通Less4、有实际使用过uniapp框架的经验以上4点必须全部满足，如果不能满足请勿投递。加分项：1、熟悉微信公众号开发和小程序开发优先薪酬范围，根据公司面试评估，分为3级：1、初级：3k-4k（应届和实习）2、中级：4k-7k（1-4年经验）3、高级：7k-12k（4年经验以上）目前公司只招聘中级前端开发，所以薪酬如果不能满足你的预期，不符合你预期请勿投递。其他事项：1、试用期为1-3个月，薪酬80%2、公司不加班！不加班！不加班！，工作时间早上9:00到晚上17:30，中午12:00-13:00休息，周末双休",https://www.zhipin.com/job_detail/40b92b8fa39b9c161XN-3960EVFQ.html?lid=4XjNNXJbVRL.search.232&securityId=MGM4jeYdqS49k-j1rNqdt-7Pkqh9D-JQD69qgWR_M6pGwWnKhO-P0PA-0vFz0ygca2BwfPDeg2sjal4VOrzud0rDHvTewEtQasR_BKgwyeElW-ja&sessionId=
Web前端,优望达科技,成都·武侯区·银泰城,6.0,11,"岗位职责：1.精通前端框架 vue、uni-app、bootstrap 、react、nodejs、npm等,具有uni-app开发经验，有线上案例者优先；2.熟练Hybird混合开发(uni-app、apicloud、Weex)，有实际项目经验优先；3.熟练进行微信、支付等小程序开发和后台管理工具开发；4.熟悉前端功能测试和性能测试的方法；5.熟练使用Gulp、 Webpack等模块化管理工具，以及git等版本管理工具；6.熟悉前端性能优化；7.熟悉微信平台接口及微信小程序等功能研发，了解Uni-app等开发框架；8.熟悉模块化，组件化；任职要求：1、1年以上前端开发经验2、有3款及以上成功前端应用性项目（包括H5、APP、小程序等）经验3、良好的问题理解能力，能够理解以及处理复杂逻辑； 4、适应一定的工作压力，团队协作能力强。",https://www.zhipin.com/job_detail/6044aa44f562bb181XJ93t-7GVNS.html?lid=4XjNNXJbVRL.search.223&securityId=qkAg4qPE4mYx9-F1OctSfJquKVgU81_WLvXGkGKbVoCDm2iDZBJ7ZruCJ11pX2kE8ZgH0h10Nuj06gBdjMQzkfxWCXdhVVKq2yUoAsnGozBjAENI&sessionId=
web前端,成都西竹科技有限公司,成都·郫都区·高新西,6.0,9,"工作职责： 1）熟悉vue javascript,html5,CSS、jquery等开发内容；2）3年以上web界面开发工作经验3）必须掌握vue3.x + ts4）具备良好的沟通力、表达力、团队协作力以及责任心；任职要求： 1.	计算机行业或从事过软件行业 2.	有独立开发项目经验3.   有web前端、H5开发经验3.	工作积极、为人踏实、责任感强，富团队精神4. 到客户驻场开发3个月左右",https://www.zhipin.com/job_detail/f5e9b1ea304cb0f23nV92Nq9ElY~.html?lid=4XjNNXJbVRL.search.148&securityId=mW0p95YgqdL3t-n1LFKmpHUgZCFcdKKuN0GYaSomNHF6Q9OhVwGEHqVPLpUxWJdvzoucbPNjSnd1JuH5XQYyXuPwP1mj2Cv1Wup3xJRIM90iMuYM&sessionId=
web前端,骊恒科技,成都·金牛区·人民北路,6.0,9,岗位职责：1.加入前端基础设施团队，参与组件库、标注引擎、效率工具等基础模块的研发2.参与其它日常项目的开发岗位要求：1、大专及以上学历，无项目开发经验的求职人员，可实训后上岗；2、可接受转行求职人员，由项目负责人带领实训，但要求勤奋好学，积极主动；3、热爱软件开发工作，对程序开发有浓厚兴趣，看好IT行业者优先；4、思路清楚，有基本的编程素质， 有良好的表达与沟通能力 ；,https://www.zhipin.com/job_detail/bed5a05909f30b9a1n1829u1GVBS.html?lid=4XjNNXJbVRL.search.299&securityId=q6nO5A4ydwDOy-X1E8mLhaLPst6RYTEOHhY3XPimKvU-oD2Src2sO6nCSSIBxRu_Gobcvwl8f9Y-iOSAMJ1yG0CrW9bSUIXAh4MIrLMwDfZ60GIzv_E~&sessionId=
web前端,中横通,成都·武侯区·机投,6.0,10,一、公司简介：成都中横通科技有限公司成立于2004年，主营从事能源管理信息化系统建设及运维服务，现因业务的扩展，诚招合作伙伴。二、岗位职责：1. 负责公司web软件产品的代码开发和维护，保证平台兼容性；2. 根据业务需求及原型，高效、高质量的完成前端代码编写，确保代码可维护性；3. 根据部门需要进行前端专项技术预研，前端技术框架的优化；4. 正确理解业务、识别需求，根据需要参与软件产品的需求分析、功能原型设计等工作。三、任职要求：1.本科及以上学历；2.软件工程、计算机类或数学类相关专业相关专业，3. 拥有5年及以上web开发经验；能独立进行前端开发；4.熟练掌握JS、HTML、CSS，有良好的编码习惯，会简单的设计；5. 开发过主流App小程序，熟练使用uniapp、熟练使用elementUI、vant；6. 有基于vue vue-router vuex开发经验者优先；有UI经验者优先；7.了解web标准，熟悉大型网站页面架构和布局，html6、web3.0；8.掌握vue全家桶：路由vue-Router、状态管理模式vuex、Axios、vue-cli脚手架几种版本、配置等框架技术；9.熟悉Grunt、Gulp、webpack自动化构建工具，并进行相应的JS、CSS等代码检查、（图片）压缩、优化前端性能，减少TCP请求，降低服务器压力；四、上班时间：夏季：8:30——12:00  14:00——18:00冬季：8:30——12:00  13:30——17:30单双休制,https://www.zhipin.com/job_detail/a288431b8082eb300nZ-0ti5EA~~.html?lid=4XjNNXJbVRL.search.206&securityId=rYpKURZuzdKw5-v1eGfQdXK4YSgrPkIMw-e4QyVsI4XUN83L3_DZ6yLu963ayYgyEyUwilkv5wkSOL1IlmsylJr7g1sUAjXUN8HHd1OdvGFSHA~~&sessionId=
web前端,艾邦视觉,成都·武侯区·复城国际广场,6.0,7,"岗位职责：1、负责web前端开发、调试和维护；2、负责界面构建、兼容、优化，与设计人员和开发人员的协同配合，研究并改善用户体验；3、设计及实现前后端的数据交互，对代码质量及进度负责；4、负责维护和改进前端技术平台，维护前端工具链、前端技术组件；5、工作认真细致，有责任心，有激情，具有良好的团队协作精神；任职要求：1、熟悉主流前端框架，如React、Vue等，熟悉常用的算法思想，设计模式，解决问题能力强；2、精通HTML5、CSS3等开发基础网页制作开发技术，及移动端H5响应式页面开发，实现各种交互效果，并兼容PC端及移动端各种浏览器，精通响应式；3、精通JavaScript.对JavaScript、Ajax异步编程、组件化开发有较为深入的理解，熟悉es6, es2016, http协议，tcp/ip，restful风格；4、熟悉redis、mongodb，mysql 等存储组件的使用和基本原理，熟悉浏览器cookie、Local Storage等本地存储技术；5、熟悉主流第三方应用对接，如：微信、微博、支付宝等；",https://www.zhipin.com/job_detail/f047e00d51adccb91nF83N27FVA~.html?lid=4XjNNXJbVRL.search.200&securityId=OJHazAx3fwMzQ-h1Mef2SzHLtGbJobFiGeWTXnBPhNyxSpMDizgzlg0yoH5ub_2Dv4c_7JhDYJQeKma-iFcmFaGAjE3FzgM-_WEmtc6wRRNY_HA~&sessionId=
web前端,脉知物云,成都·武侯区·石羊场,6.0,10,1、与设计师、产品工程师紧密工作在一起，负责产出高质量的产品前端层；2、熟悉前端技术，包括HTML/CSS/JavaScript/AJAX/TypeScript等; 3、精通微信平台接口及微信小程序的功能研发； 4、协助交互设计师对产品的用户可用性，用户体验，前端性能等进行不断的优化； 5、配合后端工程师，完成业务模块的开发； 6、对React及函数式编程有一定的了解； 7、有独立开发经验，良好的沟通理解能力，优秀的团队协作能力。,https://www.zhipin.com/job_detail/d627b1bd85d0c5991nJ-2dq9ElBY.html?lid=4XjNNXJbVRL.search.190&securityId=YYq0WE2AFXbqO-Q1X_fiQ9LN3DHMa4YPJgq4vQsSQI3KOWiZ2l5A8aMJKtaqVB8LqQ1Pk7CEcFx34UZCvdo5vDcNO3iAKLjoWFMegLc96ipfUmnRtw~~&sessionId=
uniapp前端,雷果互动,成都·武侯区·石羊场,6.0,10,"1. 在uni-app框架下，进行网络平台的移动多端(iOS、Android、微信小程序)开发；（重点：能够使用uniapp实现多端开发）2. 能够按照功能模块需求或产品原型独立完成页面的组件设计和开发，能编写组件功能使用说明文档，以及新增功能的接口需求文档； 3. 参与公司平台运营维护工作，深入了解业务需求，不断完善前端功能以适应网络货运业务发展。4.熟悉VUE，具备设计稿PSD切片成页面的能力；6.熟悉Vue, CSS/CSS3,VUE，熟悉 ES5，ES6，HTML5 等,熟悉 W3C 标准、XHTML/XML，熟悉页面架构和布局，对表现与数据分离、Web 语义化等有深刻理解；7、熟练使用 HBuilderX 开发工具。8、熟练使用 SVN 等。9、会写微信h5小游戏或小程序小游戏。",https://www.zhipin.com/job_detail/3e6319d6dc8a10eb1XV-2tm-EFVV.html?lid=4XjNNXJbVRL.search.127&securityId=Ko48BWbEOgGO0-k1bRSg5e2HgxjSSbsVOZckyIHSRayVaosmgQnqjE1DEs-NeBVWkbV1Yj7okSJrtN0BRe2wGsi5ZfOuSXA9wLil3rdNlxsVplL7e1o~&sessionId=
Web 前端,铁建信息,成都·青羊区·黄田坝,6.0,8,"岗位职责：1、负责和后台开发人员协作确保整个产品功能的实现和运行；2、对自己代码进行复查，进行单元测试，对软件质量负责；3、负责公司WEB应用产品的前端开发，配合UI完成产品设计，配合后端开发人员完成数据交互及动态功能实现;4、负责应用功能的开发，编写标准化的代码，提升用户体验，促进产品易用性改进和界面性能优化;5、与后端开发人员保持良好沟通，快速理解、消化各方开发需求，并予以实现。岗位要求1、2年以上经验，大专及以上学历2、熟练使用uniapp3、熟练使用Vue全家桶(Vue + Vue-route + Vuex + Axios)4、熟练使用Ajax、 Axios、JSONP实现与后台交互5、熟练使用HTML5+CSS3制作符合W3C规范的页面，根据设计图还原视觉性设计，兼容各大浏览器6、熟练使用CSS预处理器(Less) ,了 解Styuls7、熟悉使用WebPack打包、 npm包管理、git版本管理",https://www.zhipin.com/job_detail/f9f00be1663178321nd439u9FFBU.html?lid=4XjNNXJbVRL.search.2&securityId=8LeCWCeISgWHT-h1x-GpmDQVOqiJscLXGOQ2Jpc3ep2zdgTQb2T9hnHWYNH7eYuBC7l7pfpW3vbX6AMu4GTVL6VGrSIfXAEr_kwAtNBhVc4z-Lv7rg~~&sessionId=
前端开发,成都聚崇科技,成都·都江堰市·都江堰市中医医院,6.0,8,独立负责开发前端技术技术栈要求 uniapp vue js必须有小程序开发经验有若依框架使用经验优先真实开发两年以上 培训班出来的勿扰公式提供午餐 并有空房间住宿,https://www.zhipin.com/job_detail/d4c0645af39f2b691Xxy3di_E1dR.html?lid=4XjNNXJbVRL.search.150&securityId=iyhqFH0EEQmH4-j1sXHtE2At8a5ImhHoMdsr7ghhp9h5BRDsFyQfVdyggZQsdnwdqowV-fR8stcLC90zFBhKF0DCMILYTCvk_UAAgnfFFX5K8xR36CU~&sessionId=
web前端,众思众程,成都·武侯区·外双楠,6.0,11,1 有一定的前端开发基础2 善于沟通，喜欢专研前端技术3 乐于分享和交流主要工作：1公司的编程平台开发                   2 公司小程序前端开发                   3 负责开发公司的一些合作项目,https://www.zhipin.com/job_detail/6427d9c11f870fb11n193d-4EltT.html?lid=4XjNNXJbVRL.search.77&securityId=lIa0hYgvCSJGQ-y1AuO4Kxu9UG3RxKwWUv0imsHWFYph0X0mUGYsSSv3VvY1NTnJRRPEu3j3eDpYXMuZj8apWiRjHK0a4oZ_pYEz2mug1Ah18roPS-My&sessionId=
vue前端开发工程师,易简云数,成都,6.0,10,"职位描述：1.精通vue。2.用vue做过项目开发。3.精通openlayers4.能制定统一标准的页面规范。5.能编写相关组件。6.帮公司建立一套规范统一的前端框架。岗位要求：1. 前端基础技能扎实2. 清楚前后端各种交互方式3. 有能力解决不同浏览器及不同版本的兼容性问题4. 熟练运用版本控制，熟悉SVN,GIT等工具5. 熟练使用PC端和移动的JS框架6，熟练Vue、Vue-router，Vuex等全家桶技术并能快速参与开发7. 有多个Vue.js实际开发经验8. 了解后端技术9. 熟悉网站开发的整体流程，能够与程序开发人员协同工作。10. 有一定设计能力，熟练使用图片处理软件（PS），能够熟练制作PC端和移动端页面原型者加分11. 具备良好的分析解决问题能力，善于沟通，热爱开发事业12. 具有良好的学习能力，对新技术能深入学习，对业务能快速理解优先考虑：1. 具有一门后台开发语言的经验。如PHP，Java或http://ASP.NET；2. 获得过Udacity，网易微专业、FreeCodeCamp相关前端学位或证书；3、有可视化类产品开发、大数据展示等相关工作经验者优先。4，有二维三维地图开发经验优先。5、请提供作品或GitHub主页",https://www.zhipin.com/job_detail/c95f477309c7906f1nd43d-4EFRY.html?lid=4XjNNXJbVRL.search.29&securityId=qOxgDPbbOxuln-e1-ZkuuQvF_Rxz3ItYYaB-BFHcxnaK0VLgWChmbpwxrmNTm7IpUu_bvL8ww7sTbkdvaLkhX7MQXGWf4javu1R8Yox0To3PIi5PeA~~&sessionId=
web前端,迅合志诚,成都·龙泉驿区·大面,6.0,11,"工作内容：WEB前端开发职位要求：1. 精通WEB前端开发流程并熟悉主流前端技术框架。2. 精通VUE系列技术, 熟练uni-app, 并具备uni-app项目开发经验 。3. 熟悉前后端的设计原理,熟练搭建中小规模WEB系统、网站。4. 爱学习、愿吃苦、有积极主动，努力奋斗的心态。工作时间：一天8小时，可小范围灵活调整。",https://www.zhipin.com/job_detail/5f66449cc98c266f0H192tq1E1A~.html?lid=4XjNNXJbVRL.search.83&securityId=6TEA_Qzu2uLR5-R128uoZdg2cMMJUilIwlMt3C86b3IZ9Bpuh2hdXYFV7_RPPYBCUmgAs59PW977P97xZ-ARtPmn70DDQg-1sxxKat57_IM9LnY4&sessionId=
web前端,成都谦屿科技有限公司,成都·武侯区·新会展中心,6.0,9,1、负责商业变现相关平台与产品的前端开发工作；2、参与规划与制定商业变现前端整体发展计划与基础建设；3、负责推动与优化已有前端项目的基础架构与组件抽象；4、与团队配合完成整体项目规划、设计与开发；职位要求1、熟练掌握JavaScript，CSS，HTML，DOM、绘图、动画、协议、安全、网络、性能优化等前端技术，对主流前端框架（ React \ Vue \ Angular 等）至少一种有深入应用并深入理解其设计原理2、熟悉MVC，MVVM，flux，redux等相关工程知识3、熟悉W3C，ECMAScript，CommonJS，ES6等相关技术标准4、具备移动端开发能力，能解决移动端兼容性问题及性能问题，熟悉主流移动浏览器的技术特点5、熟练掌握 Grunt、Gulp、Webpack、FIS 其中任意一项构建工具的使用和配置6、熟悉 Node.js Web 应用开发，有Node.js，koa，express项目开发经验7、能对具体的产品进行性能优化，实现极致的页面加载、执行和渲染时间8、参与过大型互联网产品的设计和研发工作，整体负责过一个线上系统的技术选型、规划与开发，能独立完成复杂前端系统或大型框架设计9、注重产品质量，具有良好的代码风格、接口设计与程序架构10、关注业界发展，对最新的前端技术有浓厚的兴趣及独特的见解，关注前端前沿技术研究，通过新技术服务团队和业务11、优秀的团队合作能力，拥有良好的主动性与推动力，优秀的分析问题和解决问题的能力必须要有可视化数字大屏经验，会小程序、vue、typescript、node.js和uni-app！必须会并且有项目经验，要熟练用   layui或者layuiAdmin。麻烦仔细看完再投简历,https://www.zhipin.com/job_detail/495a852ed1e850841X193Nm9FVNU.html?lid=4XjNNXJbVRL.search.76&securityId=DU4mm599ZLsn2-o1WAAZfs3thyNxwm1flpjqWWGtVN2wzW1gHea5jiA7fjZi36lMKk6vWoN1HJRW-s8ADV4FDg8_kg6xcdN4FwxeDgT32CFZM9uhcHjZIakxqaUW20u9JOge5nOej_RaYJKLRfsHwU9H&sessionId=
vue前端工程师,玲洋科技,成都·郫都区·高新西,6.0,10,vue后台开发，公司主流框架elementui。,https://www.zhipin.com/job_detail/d604531652f1297a1XZ839S-FlJS.html?lid=4XjNNXJbVRL.search.18&securityId=d1y5WQRBFxhdO-B1_CMY9_5k5viKy8uxzOJRFl1-LpjAzxsdh9CItOwqOrYuLGcxvgLbmjjckjMAYpYL00icSPwmG5HzzyB2Sgr_-6J-TqpNFykYgmc~&sessionId=
前端中级工程师（vue）,酷云科技,成都·武侯区·航空路,6.0,9,【岗位职责】1. 使用VUE框架进行前端开发；2. 通过html/css/javascript等前端技术将设计实现成web页面；3. 规划产品界面风格、视觉效果和交互体验，提升用户体验；4. 持续的优化前端体验和页面响应速度，并保证兼容性和执行效率；5. 配合后台工程师一起研讨前端技术实现方案，提高界面交互体验。【任职资格】1.三年以上web前端开发经验，有大型项目经验优先；2.具有良好的沟通，团队协作、计划和创新的能力3.熟练使用VUE框架；4.熟练js/html/css等前端技术5.熟悉前端框架、模块快、工程化的开发。6.有activity、jeecg等表单、工作流经验优先。欢迎全栈工程师（加分项）,https://www.zhipin.com/job_detail/f9cc69cfccd6d7951XV_09--FlVS.html?lid=4XjNNXJbVRL.search.22&securityId=B2U4BqMjaSY7u-r1Xw560M0iVkX_YwYZ9kntBPoPIAHQeByKUo09h3LTOPH95Tmj03D9V42kSmXm1GbVJ5h8X3JwYG41QarPUXvzWNlqecGZg92J9ahl&sessionId=
前端,畅享科技,成都·成华区·成渝立交,6.0,11,"岗位职责：1、软件项目的设计和开发，从前端设计角度提升产品使用性和美观度的要求；2、负责产品的前端开发工作，实现产品所需的交互效果；3、与后台技术开发保持良好沟通，软件项目的开发工作；4、领导安排的其他工作；任职要求：1.2年及以上相关工作经验2..熟练掌握uniapp,有实际的项目开发经验3.熟练掌握Vue2,3全家桶,有实际项目开发经验4.精通html5,css3,js等前端技术5.熟练使用uView,uni ui,Ant Design Vue等前端框架6.有较强的沟通理解能力和逻辑思维能力、技术视野广阔，能够独立承担项目开发工作。",https://www.zhipin.com/job_detail/9b4de6f8c74c93551nx-29-1FFFS.html?lid=4XjNNXJbVRL.search.40&securityId=KkjGdlyTdnGYl-z1tymPLfpj5OYbkwYKR0g9gsmMlQPUoE_facVSNVBonUDN4cXVDZZgC1t9XS6-nme-niGHx36A5n_7fdmHFSpJeh6Ecou7Bv1sF0qb&sessionId=
前端,腾狮科技,成都·武侯区·环球中心,6.0,10,求熟手立刻上岗进入状态,https://www.zhipin.com/job_detail/0f60123e2eca0d6203V73NS1F1Q~.html?lid=4XjNNXJbVRL.search.42&securityId=eKox-Pn9ddz0o-D1ie7Fa1gYTx4l4pI9vu-fH7lP5Ozy_6Fmh4FYPTaEORaFQ0HMTVUsrh7FQazOKLaR9cHXjYHrM5bGvZYJYuF7Zg9RWxphLHwc&sessionId=
Vue前端开发工程师,向己科技,成都·双流区·华阳,6.0,7,岗位职责：1、负责产品Web端、移动端前端功能设计2、负责前端技术架构和选型、通用组件、类库的开发工作；3、负责系统核心代码编写、代码审核和重构，不断进行系统优化4、解决系统中的关键问题和技术难题5、和交互设计师一起完成内部组件库的搭建6、独立完成功能点任务开发；7、与后端工程师合作，理解接口功能及数据模型，完成业务需求。任职要求：1、1年以上相关开发经验，良好的编程习惯2、熟练掌握html、css、javascript等相关技术3、熟练使用element-UI，Vue，uniapp等技术框架；4、对主流框架有相关开发经验，独立负责过模块开发，有熟练使用Vue开发经验，熟悉其实现原理；5、熟悉 HTTP 规范与常见的 Web 安全防范6、掌握 HTTP 相关网络协议，熟悉跨终端、跨浏览器的开发模式和平台特性7、熟悉前端性能优化和常用构建工具8、对前端工程化、组件化、模块化有自己的理解和总结9、有跨平台/小程序开发经验，有uniapp实践经验；10、具有敏捷开发经验优先；11、有自己开源项目者优先；12、会使用gpt、copilot、codefun等工具。,https://www.zhipin.com/job_detail/63436a991941003e1XZ-3ti9F1ZX.html?lid=4XjNNXJbVRL.search.28&securityId=IKNPMkRn6tc48-P1h9oVX-b3GklZ_GfDyQLwwmmK5_418Z3tLbPLw7ZW3wrpmw5u7QHhIUUyxsmtvCGera83-BpOMkqrpirQK39oLyEDVdNCFNOBmw~~&sessionId=
