name,company,area,min_salary,max_salary,description,link
光伏结构工程师,汇木新能源集团,成都·武侯区·桂溪,7.0,9.0,岗位职责： 1、负责光伏系统的结构方案设计、结构深化设计等并负责编制结构设备清单； 2、参与光伏系统施工图会审、基础施工方案和施工组织设计，跟踪检查基础、结构的工程质量、参与解决施工中遇到的技术难题、配合电气专业完成组件布置图；、质量问题等； 3、熟悉光伏屋顶分布式电站等项目土建结构设计； 4、对已有钢结构、混凝土结构等承载力进行复核验算及工程量的统计； 5、计算、校核光伏组件安装荷载，出具屋顶光伏荷载计算报告、钢结构厂房加固方案和加固设计；6、根据地面电站现场位置、环境气候等情况，优化设计适合的光伏方阵布置、光伏支架及方阵桩基基础，对结构荷载能够进行结构分析计算及验算； 7、负责光电建筑一体化项目的设计方案和施工图设计；任职要求:1、大专及以上学历，结构、土木、工程力学等相关专业；2、熟练使用OFFICE、CAD和PKPM、midas、3d3s等设计软件；3、具有3年及以上结构设计、结构加固工作经验或钢结构设计、钢结构加固经验；4、有钢结构厂房设计和钢结构加固经验优先录用；5、优秀的专业判断力与执行能力，较强的沟通能力和团队意识；6、有设计院工作经验优先录用。,https://www.zhipin.com/job_detail/44250121e659e2a11XB709i-EVpY.html?lid=4WqP1pKEbEJ.search.11&securityId=vdEO4Ir5hRQ6w-V1w400N8rh4yS86DCWMf7qY6FRS7j-CAXd6LTJTxJ3NndiFmzbMFw6qGBOb6HRP3UfuL_DQ-s56WWPyXqIO69Kg419iuU1hJeKcEuV&sessionId=
电力工程项目经理,零碳新能,成都·武侯区·桂溪,7.0,12.0,【岗位职责】1、负责组织光伏项目现场施工管理，负责安全、质量、进度和成本控制和人员、材料设备管理；2、协调各方关系，及时、有效处理各种情况；3、负责现场土建和安装指导、调试，具有施工现场统筹指导、安装和调试的能力；4、参与项目图纸、概预算的审核，协调设计单位按要求对图纸进行修改和完善；5、审核和管理项目各项费用支出，确保按计划完成并组织工程验收和竣工决算；6、组织人员审查竣工资料和组织竣工验收，办理向下的工程结算。【任职要求】1、大学专科及以上学历，建筑、土木、工民建类相关专业；电气、结构、造价、光伏工程项目管理或相关专业优先；2、熟悉光伏项目整体施工、管控、建设、造价等整体流程（含技术、采购、费控及工程造价）；3、2年以上光伏工程管理经验，至少独立负责过一个光伏项目全流程；4、具有良好的沟通协调能力和现场管理能力，有丰富的施工技术管理经验，熟悉施工管理和有关土建的施工规范及要求，熟悉施工现场工作流程和环节；5、具有相关资质证书者优先。,https://www.zhipin.com/job_detail/c6a0b025f93416931X1_2Nm7ElBV.html?lid=4WqP1pKEbEJ.search.76&securityId=I39muSo8go2mn-e15RycBlQVY-4zslKw7rBuwmuRSDgZR4gyLkFMRMm4qZbWPFElnVN981En0xBayiU2qrDwA6rXDWVBIX6A4d_S7yerfbplhlptVQE~&sessionId=
土木/土建/结构工程师,华汇四川中心,成都·双流区·东升,7.0,12.0,1、土木工程、工程力学或结构工程专业，本科及以上学历，钢结构方向优先；2、1年及以上建筑结构设计工作经验3、熟练运用AotoCAD、PKPM、YJK、Office等计算机软件系统；4、熟悉结构设计的相关规范；5、具备本专业的基础理论知识，能在专业负责人带领下完成设计工作；6、工作认真、细致、有责任心，具有团队合作精神及沟通协调能力。7、公司提倡精英文化，充分理解新生代设计师想法，加班少，待遇优，有各类福利，如公积金，团队旅游等。8、欢迎学习热情高的新人加入，入职公司即有经验丰富的老师手把手指导,https://www.zhipin.com/job_detail/dc12b6fc5c52e01d1Hd82tm_ElNS.html?lid=4WqP1pKEbEJ.search.2&securityId=edHTpjVOwpanJ-d1Et1D_cWTr1exZg44667-WtTWavB5XKOnIwqzs1Ddj9inkevmJBz9p4cnrwYLE0mXj7LjPCRYm9-qnkiUqS5ffQEpa8W7KDq8dSc~&sessionId=
装饰施工员,巢湖三维装饰公司,成都·龙泉驿区·十陵,7.0,12.0,1、在项目经理指导下，严格按照施工组织设计和施工进度进行施工。2、建立作业标准，明确施工工艺，制定出每项工作的作业顺序，使施工有条不紊。3、按设计要求、操作规程和验评标准向生产班组进行技术、安全交底；4、对图纸及施工中出现的问题及时解决；5、监督施工过程、质量、原材料检测，基础、中间结构和隐蔽工程验收，对工程资料的收集整理、建筑物定位放线等。任职资格：1、大学专科及以上学历，建筑、土木、工民建类相关专业；2、2年以上施工现场工作经验，有施工员证、安全员证者优先；3、 熟练掌握装饰行业规范和施工工序及技术要求，能读懂施工图并了解材料及准确计算工程量，了解施工及验收规范，熟悉相关施工程序和施工工艺；4、对装饰施工的质量、安全和文明施工管理有深刻认识，熟练运用CAD及其他计算机工作软件；5、责任心强，吃苦耐劳，良好的团队意识和沟通能力。项目业务类型：与地产合作的批量精装房，有精装房经营者优先。,https://www.zhipin.com/job_detail/84a25d232438270c1XJy0tm_FFVU.html?lid=4WqP1pKEbEJ.search.73&securityId=vV9ncqYvrGc5E-A11f1TQG5_kuKYwX5Yy8TtdBJ7S0dkA7H1jO9Z5M6TsOnBWnCUp5taYuKLobZL5H9a-b8gzvAKekReRaFQc9rJ-qgmR8KzGhgPO-967LkobuwDXirmfZB5R153e8_1s5MSE_NEzSIW&sessionId=
家装工程监理,尚舍生活设计,成都·武侯区·市一医院,8.0,10.0,"岗位职责：1、开工前组织好施工人员、设计人员进行现场预交底，保证施工按照设计思路进行；2、按节点验收，把控施工进程，严格按照公司流程作业，保证交付时效；3、施工过程做好和设计、施工、商家三方人员的协调工作，保证项目顺利推进；4、严格把控增减项工作，按公司标准严控增项比例。出现增减项时严格按流程处理；5、按照施工承包合同要求，为项目经理申请支付工程进度款；6、认真负责的组织人人都是监督员活动，保证巡检质量，提高工地水平。                                                     任职要求：1、土木、建筑、工程等相关专业本科以上学历，持有二级建造师优先考虑；2、三年以上建筑施工管理经验（家装板块优先）；3、需要有C级以上驾照，能熟练驾驶汽车；4、沟通协调能力强，可处理工地各方；5、扎实的建筑施工知识；6、对行业新材料及新工艺有敏锐的嗅觉，学习能力强；7、熟练使用WORD、EXCL、PPT办公软件。工作：上午09:30-12:00,14:00-18:00，周末大小休；假期：法定节假日、带薪9天暑假、15天超长度寒假、超多各种带薪假；福利：入职购买社保、每年免费体检、每年员工旅游、特定节日过节费、生日蛋糕；奖励：丰厚项目提成、年度优秀作品奖、年度优秀员工奖等奖项；关怀：员工新婚贺仪、员工得子/女贺仪、员工丧事悼仪、员工住院慰问费；培训：内训（内部分享会、设计应用培训、材料商宣讲等）；外训（行业讲堂、行业活动、展会活动、国内设计考察、海外设计考察等）。",https://www.zhipin.com/job_detail/14e6f502b8e4c4721HZ43dS9ElZQ.html?lid=4WqP1pKEbEJ.search.85&securityId=4d9yMSkv7cxvN-Y1aE7wDl-vRzX3Yc_9k0K8uqCIgE8sSni8i9CEUH8HuP_Kmsd1kWNUNDrFHGU48T-0qQgOzAe2_EuJLSGEPUWeLAoW8UNLj8iR-loFMtgXnScV0aWSSeZe6NydiYP9P7OzI1WN79g~&sessionId=
项目经理（装饰装修工程类）,装饰装修工程,成都·武侯区·红牌楼,8.0,13.0,1、大学专科及以上学历，建筑、土木、工民建类相关专业；2、5年以上装饰装修工程（示范区售楼部、样板房，批量精装修工程）现场管理工作经验，现场管理能力突出；具备较好的统筹计划管理、协调组织及整体把控项目进度成本等能力；手上具备有优秀班组资源优先考虑；3、具备与岗位所需的相关专业知识，能够看懂图纸，能画简易图，熟练使用办公软件和CAD制图软件，具有核算统计技能；4、具有很强的责任心和事业心；5、须持二级建造师证书。5、具有很强的责任心和事业心；6、做过装饰行业的优先考虑；持相关资质证书优先薪资待遇：岗位工资+业绩工资+岗位津贴+保密工资+加班工资，除此之外还有绩效分红+年终奖,https://www.zhipin.com/job_detail/4c230a78499e4e963nZ939W4F1A~.html?lid=4WqP1pKEbEJ.search.64&securityId=04tej8tp1z6mL-R1lY5d5QlPm_o4Ak9qSEnYAcGVRWluvN8zhDFwW3tjJJRChlDGn6L9Cx4i29dIwGvktvIyqCzAJo3SKYSaZ71jNNtz22dvSTfJWw~~&sessionId=
房产策划,四川超环律师事务...,成都·武侯区·紫荆,8.0,13.0,"房地产营销策划岗位职责：1、负责房地产项目开发前期策划的工作，如项目定位分析、投资收益分析、人文景观设置建议等；2、负责房地产项目开发的后期营销策划的工作，如项目概念定位的成功演绎、各类营销手法的运用；3、负责与相关媒体对接,搞好公司各类推广项目,做好活动的策划,包装,宣传,跟进等实施工作；4、撰写全程策划报告、定位报告、规划建议、执行报告；5、负责对销售及策划进度进行动态掌控任职要求：1、营销、广告、建筑、土木类相关专业大学专科及以上学历；2、2年以上房地产行业策划咨询工作经验，有别墅项目成功策划案例者优先；3、熟悉房地产策划，能够完成前期策划报告、营销策划报告、推广策划书等房地产开发过程中的策划和撰写工作；4、熟悉城市建设、房地产行业，熟悉房地产国家相关法律法规，及时掌握房地产市场动态，具有敏锐的市场洞察力、判断力；5、热爱房地产策划事业，上进心强，对市场、客户需求有一定的敏感性面试地址：成都市锦江区明宇金融广场1106工作地址：成都市武侯区芳草街道创业路1号剑恒发展中心306室；公司名称：陕西金士达能源集团（成都分公司）",https://www.zhipin.com/job_detail/998c4695dfa61f473nJ50ty8FlQ~.html?lid=4WqP1pKEbEJ.search.66&securityId=TykHWhIoFsyp6-P1QXUNCUUyX1yQ4Q7TrpiqzppMdMZBsZcg0O_gCEHLvVzmEJHO5emLj47FqqI5cXGCBe-rSF0YzI0Htbhy5WmFpooyKVcsUrL3&sessionId=
土木/土建/结构工程师,天辰,成都·金牛区·一品天下,8.0,10.0,任职资格：1、结构专业本科以上学历；2、5年以上甲级设计院工作经验；3、具有中级以上职称或国家注册资质者优先；4、有较强的沟通能力，有一定的英语沟通能力；5、熟悉相关办公软件和设计软件，如AUTOCAD、PHOTOSHOP、PKPM系列、OFFICE等；6、能在各种规模建筑设计项目的各个不同阶段在整体或局部介入方案构思，从结构方面支持和推进建筑设计。计算分析能力强，能以草图、手工模型、数字模型、计算书等任何形式快捷地描述自己的意见，并且用自己的语言加以准确的表达；7、熟悉相关专业技术规范，且好学上进，有创新意识；8、工作责任心强，团队合作和服务精神。,https://www.zhipin.com/job_detail/3ec3f415adf7bb951XV629-8E1dS.html?lid=4WqP1pKEbEJ.search.3&securityId=ecK7JdZh2kntH-I1Faih9uITWDDbSNvapCIQjPmoEq1Pf6YJs4cTEm7lqO73zADeLRb0bxcPZoXwKcssbHd5qJUz-BLDXdMfFGCTSY1RiAPVkkJfct9i&sessionId=
土建施工员、市政施工员,品上电力,成都·武侯区·金融城,8.0,12.0,一、岗位职责             1、在施工负责人的指导下，参与施工组织设计、施工方案的编制，依据施工组织设计、施工方案和技术交底组织施工。2、能较好的管理及协调班组工人、机械，对工程质量、进度、成本及安全文明施工负责，善于发现问题并能及时处理 。3、与甲方、监理等各方保持良好的沟通，确保各方需求得到充分满足，并根据工程实际情况进行必要的协调。4、工作计划性强，能按照项目编排好的计划落实各项工作，按时完成计划。5、按规定的格式要求填写施工日志，对施工中的人、材、机使用量做好详细记录。6、完成上级领导交办的其他任务。二、任职要求       1、建筑、土木、市政工程类相关专业全日制本科，5年以上工作经验。 2、2年以上市政、建筑项目施工现场工作经验，持二建证书（带B证），有市政二建证书优先，持施工员证者优先 。          2、熟练掌握建筑、市政规范和施工工序、工艺及技术要求，能读懂施工图并了解材料、计算工程量。 3、责任心强，吃苦耐劳，有良好的团队意识。 4、熟练使用cad绘图，测绘仪器。,https://www.zhipin.com/job_detail/1bcc4498e38d27551HB42t-1F1pY.html?lid=4WqP1pKEbEJ.search.12&securityId=uRveZD7azPd69-r1cEJ8nB6P5BRkg3_uzYZPOcucGy8-sSLAIhkWZAxzcQNe_LjhWcDpt1oDSRezEfhwoYORIuuvjLLTZ2qYGNXRIiWDseB280FbZ3k07xEWrqIDD9-gz7h2opvGNnr6PufIao4bGQ~~&sessionId=
工程监理,四川乡村基餐饮,成都·锦江区·春熙路,8.0,13.0,"岗位职责1、对进场原材料验收。检查所进场的各种装修装饰材料品牌、规格是否齐全、一致，质量是否合格，如发现无生产合格证、无厂名、厂址的“三无产品”或伪劣商品，应立即要求退换,对存在质量问题的材料一律不准用于施工工程;2、对施工工艺的控制。督促、检查施工单位，严格执行工程技术规范，按照设计图纸和施工工程内容及工艺做法说明进行施工。对违反操作程序、影响工程质量、改变装饰效果或留有质量隐患的问题要求限期整改。3、负责监理所物业的二次装修及改造工程，在施工过程中的质量、用料、工艺、エ期及安全文明施工等内容；4、负责检查本专业工程的物料、机械设备、成品、半成品，对合格品提出书面监理通知5、进行施工过程中的隐藏工程验收、工程竣工验收工作；6、对所分管监理的每个工地做好监理记录，准时处理施工中发觉的各种问题；7、准时向上级主管汇报监理状况，对施工单位进行管理；任职要求：1、大专及以上学历，给排水、工程管理、土木或暖通等相关专业；2、甲方企业、餐饮行业经验，连锁优先3、有大型商场、餐饮、二次装修、改造工程监理工作经验的优先；4、熟识装修工艺流程和装修材料，包括空调、强弱电、给排水等机电工程安装工作；5、3年以上相关专业工作经历；6、熟练CAD制图，有设计经验的优先；职位福利：绩效奖金、带薪年假、高温补贴、节日福利、餐补",https://www.zhipin.com/job_detail/8eab8f2910ef48ba1HZ90tS_F1tU.html?lid=4WqP1pKEbEJ.search.82&securityId=lNg3dE_JCCeyM-X18OExSOhFt43F-a8WtVIMWqHniqmBHn-472z1tWx7RD4NMGeLzONjE1k9loSWsKPwhxpwYRZrRQkqO9GafnjpDr7OFGidgVz6sg~~&sessionId=
设施农业工程师,吉地城乡规划,成都·成华区·成渝立交,8.0,12.0,岗位职责：1、负责设施农业工程、现代温室工程、节水灌溉、水肥一体化等农业工程类项目的技术咨询、规划设计和项目申报工作。2、负责项目的需求调研、方案设计、报告编写、评审汇报等工作，包括场地勘察、资料收集、技术交流、工程设计、清单编制、图纸绘制、投资估算等。3、根据规范编制项目规划建议书、可行性研究报告、概念设计、初步设计报告、投资概预算和施工图设计等技术性文件，参加项目评审会、技术方案论证会等工作。4、负责与委托方对接设计需求和技术咨询工作，外部合作资源的开发和维护工作，以及与政府相关部门的沟通协调工作。5、参与设施农业项目的系统优化和改造工作。6、根据项目要求进行技术支持、现场技术指导等工作。7、协助项目实施过程中的质量把控、成本控制、施工监督及完工后的维护工作。8、完成上级领导交办的其他相关工作任务。任职资格：1、大学专科及以上学历，设施农业科学与工程、节水灌溉工程、土木类、机械类、农业工程类等相关专业。2、一年以上设施农业工程、现代温室工程、节水灌溉、水肥一体化等农业工程类项目的设计工作经验或项目申报经验。3、熟练运用CAD、Office、Photoshop等常用设计软件及办公软件。4、专业基础扎实，熟悉设施农业工程、现代温室工程、灌溉工程的相关产品、技术、标准、规范、政策以及法律法规等，熟悉设施农业或现代农业园区的建设和运营维护。5、有独立负责或主持过相关项目的工作经验优先。6、工作认真负责、积极主动，具有良好的沟通表达能力、团队协作精神、创新意识和执行能力，能独立完成与委托方、协作方、专家的技术沟通。7、具有中级或者以上职称证书优先。8、适应短期出差，有驾照者优先。,https://www.zhipin.com/job_detail/e84c518ad7c4b1c21X1y3t65GFdU.html?lid=4WqP1pKEbEJ.search.83&securityId=tdEU0EsW81NC7-c1TLA8yCtkq8Wcj8tEc8J0YmobUYEEpNfo7HyQIfivgtVubOK1FfcWbX1eZv3w66UlOvFgTJdu1xnudSBfFzchjR0GyZM1rmJn9g~~&sessionId=
外派城市经理（双休+社保）,正道建设,成都·成华区·保和,8.0,13.0,岗位职责：1.进行市场拓展，开拓销售渠道。2.通过各种营销推广活动，挖掘客户资源。3.通过电销、陌拜、新媒体宣传来寻找客户、加入协会、入圈子的方式拓展客户并达成合作。4.潜在客户的客情维护。岗位要求:1.有电销、陌拜、抖音推广的工作经验。2.建筑、土木、规划、化工、建材类工科类院校毕业者优先（本科），市场营销、法学类院校毕业者（专科）。3.勤奋、吃苦耐劳，有较强的抗压能力及适应能力。4.情商高、善于沟通、有一定的谈判能力、语言表达能力强。5.充满激情、不矫情，对自己的职业生涯有清晰的定位，有明确的工作目标，能不断挑战自我。能接受长期外派，外派有补贴底薪+提成，缴纳五险，周末双休，法定节假日休息。公司提供广阔的发展平台、培训及晋升机会，欢迎有能力有想法的小伙伴加入。,https://www.zhipin.com/job_detail/3671863d6f2af4801HZ509i1GVBR.html?lid=4WqP1pKEbEJ.search.62&securityId=JYvRdgI1VoqOx-Z12NAVnYH9J6mhGRiM_nqcazZDMZ0ufbpF5C6jh3xmcaw9GtU1aEmZE--mJLDNIVl5UN5uvpVWuSN5XrsXYd7bdn5gQ2NUPiVUbodjRRM_d0OdwUcOTK3cy1v9Ij6tVDonq04bfRqU&sessionId=
造价员 / 成本合约专员 / 预算员,美美佳装饰,成都·武侯区·石羊场,8.0,12.0,1、根据成本合约部年度目标及规划，执行部门各类成控策划和管理，实现项目成本控制目标，保障公司年度经营指标的实现；2、执行工程管理中心、成本合约部相关管理文件，负责制订在建项目成控管理计划和成控管理办法，服从分配，保质保量完成公司年度投标报价任务；3、负责在建项目的全过程成本预算、成本策划、成本控制、成本结算、成本考核及时准确办理和完成项目结算工作；4、熟悉招标文件、图纸、投标洽商文件、投标答疑等资料，参与现场勘查，编制项目成本预算，按招标文件要求编制标书（包括但不限于：经济标/商务标/资信标等），围绕中标开展相应的投标研究、标前会审、投标结果分析等工作；5、负责与业主材料认质认价，制作清单，以及与甲方核对、确认、会签；6、每周深入在建施工现场，对照设计变更、工程指令、工艺工法、材料调价，核对施工图预算中的缺项少量、重复计算等问题，及时做好调整方案，为竣工结算做好准备；7、参与劳务分包的工作，编制劳务采购控制清单（工程量须准确、项目特征描述清晰并符合设计和施工要求，结合施工组织注明报价界面）；8、负责编制各工程项目进度款和结算书所包含的（包括但不限于申报表、承诺书、工程量清单等各类相关资料），并负责提交、确认、跟进开票，保障进度款回收；9、负责收集和整理项目相关资料、信息，建立台账，上传相关要素条款数据至信息化系统，并将项目相关资料原件交由公司档案室保管；10、参与成本分析会，按月进度提报实际成本、计划成本和目标成本的分析报告，制定成本纠编措施；实施阶段成本考核，保障成本目标的实现；11、每月例行对材料建材市场进行市场调研，及时收集有关定额及价格信息的变化情况，提出相应的调价机制和成本控制调整方案并上报，确保工程预算编制的精准性；任职要求：1、本科及以上学历、工程造价、土木建筑、市政园林、装饰等相关专业；2、3年以上工作经验，大型工装、工程工作经验优先；3、熟悉装修工程预算定额及全国统一工程量清单的计价要求，能独立完成各类装饰装修工程量计算和清单编制、熟悉计价软件（鹏业、宏业、广联达、斯维尔等任一种）和一种计量软件；熟悉施工验收规范；4、能熟练使用电脑，能熟练使用OFFICE、CAD软件等办公软件；5、熟悉施工工艺、工序、装饰材料价格和市场劳务价格薪资待遇：1、朝九晚六，双休；2、工作时间：09:00-18:00   法定节假日放假 ；福利待遇：1、完善的福利待遇：团队聚餐、生日礼物、拓展活动、年度旅游、亲子假、三,https://www.zhipin.com/job_detail/8b0f9b152fb4b6011XJ509y1EFdQ.html?lid=4WqP1pKEbEJ.search.89&securityId=3Zlk7NxlCPJls-71X03dOz7e1TGIvqja8aGyGIWkHlBWL_Oya8pJZtv2pTQzYJvvIz8ch6RRPyiDhS2DFBf8jIcj0cxyk9xRkw-iph1zMFkZ1XIpX5Li35Lt6pJOKLN0ZI1Kv3EldMotbkyiTz7iRQ~~&sessionId=
预算员,旺旭泰建设,成都·武侯区·双楠,8.0,12.0,1.土木建筑工程造价专业本科及以上学历，造价工程师证书，熟悉招投标清单及结算送审清单编制。2.会熟练运用主流专业造价软件及制图软件，识图、算量、组价、竣工图绘制，一专多能优先录用待遇丰厚。3.需要5年以上工作经验及一线现场管理能力，能适应出差常驻项目。,https://www.zhipin.com/job_detail/7c5000f15fe68c3c1nR429W_ElBZ.html?lid=4WqP1pKEbEJ.search.18&securityId=s9s41uT7odEf0-v1AI9el3NzSOOT7AwaQSQq8XR4Pp0z5O-QmkSv5Ubk-DZTRm2X1ohtR-x6wqg0pR7V5NVao3QSbvKbeplSrqeMclY-CjtJFBf0yc4~&sessionId=
交通工程造价师,弈睿泽,成都·青羊区·东坡,8.0,13.0,任职要求：1.路桥、土木类专业，大专以上学历，具有全国注册造价员及以上执业资格优先，无不良执业记录，业务能力强；2. 3年以上公路或市政工程造价工作经验，熟悉路桥隧施工工艺。能够独立完成咨询工作；3.熟悉工程造价相关的法律、法规和政策；熟悉国家计量计价规范和计价定额及其配套文件；4.熟悉计量、计价软件（同望、广联达、宏业等），并能熟练操作；5.熟悉公路定额及计量规则，能进行定额的工程量计算、组价等；6.能熟练运用CAD制图软件及其他相关软件；7.具有良好的组织沟通能力、及分析解决问题能力以及良好的人际交往能力和语言表达能力；具有敬业精神和团队合作精神；,https://www.zhipin.com/job_detail/eed182ad11078ace1XN63Nq6F1pU.html?lid=4WqP1pKEbEJ.search.52&securityId=N60VMroe1rZ4D-b1W2RiptgsQP6GokQIyH7PAc1IYsm9o6OvgiFh0y2oNbT67_E-dFnk-dGfaO5ZEI88okr6ki6WXxg7_oxN0MOVlFgbfo5KbMwOP1g~&sessionId=
公路施工员,中婷建设,成都·温江区·柳城,8.0,12.0,公路施工员的主要职责包括：1、在项目经理的领导下，深入施工现场，协助搞好施工监理。2、与施工队一起复核工程量，提供施工现场所需材料规格、型号和到场日期。3、做好现场材料的验收签证和管理。及时对隐蔽工程进行验收和工程量签证。4、协助项目经理做好工程的资料收集、保管和归档。5、对现场施工的进度和成本负有重要责任。6、组织设计中的内容要在现场监督、测量，编写施工日志，上报施工进度和质量，处理现场问题。7、是工程指挥部和施工队的联络人。9、负责整个项目各种施工方案的编制和落实。10、严格质量管理，保证施工质量达到国家规定的标准和合同要求。11、合理的组织、调度生产要素，确保工程质量，确保安全，做到文明施工，保护环境，保证公司效益。12、及时向建设单位催要工程进度款，加快资金周转，做好项目的成本核算，盘活资金使用，审核各项费用支出。13、协调处理好与业主、监理、施工单位以及行业主管部门的关系，保证工程项目正常进行。14、负责施工现场管理，合理使用物资材料、机械设备和劳动力，控制各工程项目的施工成本。15、按工程进度的“急、慢、先、后”制订材料申报表、成品及半成品计划应提前制定、提前订购，做到不影响施工的连续性。16、组织做好各阶段工程的竣工验收与结算工作。解决处理施工中出现的各种技术问题。17、按照图纸、合同要求组织施工，确保按期竣工交付，赢得业主的满意12。公路施工员的要求包括：1、大专及以上学历，公路工程、土木、工民建类相关专业。2、能熟练掌握施建筑规范和施工工序及技术要求，能读懂施工图并了解材料及准确计算工程量，了解施工及验收规范，熟悉相关施工程序。3、对公路施工现场工作进行管控，熟练运用CAD及其他计算机工作软件。4、3年及以上施工现场工作经验，有公路建设施工工作经验者优先。5、责任心强、吃苦耐劳、良好团队意识和沟通协调能力3。必须会全站仪或GPS测量工具工作地点：西藏日喀则地区，补贴50元/天,https://www.zhipin.com/job_detail/a0170ce460f1dc691HBz3Nu8FVJX.html?lid=4WqP1pKEbEJ.search.88&securityId=RkSjzBYou7fet-Q1C4cQxHYmLQHzi3o3Sk7PD8f-kApG04VQ5_YBakk0aW0UPvae0HY5yB07u2x9MKFVeIMWLN-N3EV60Kn5hflPNICNUVCGU1OirhhZ&sessionId=
房屋安全鉴定员,鑫浩诚检测,成都·郫都区·郫县万达,8.0,13.0,任职要求：1、全日制大专及以上学历，建筑结构、土木结构、工民建及相关专业；2、持有C1驾照，能独立驾驶；3、熟悉检测鉴定工作流程，熟练掌握相关规范、法规；4、能熟练使用钢结构探伤仪、扫描仪等各种仪器设备，能带队完成现场工作采集；5、懂建筑结构知识、会建模运算、会做受力分析及建筑结构安全状态判断；6、遵纪守法品行端正，工作认真负责，态度积极；7、有建筑工程中级职称优先;,https://www.zhipin.com/job_detail/1118c8b0039485d71Xxz2Nm7FVFS.html?lid=4WqP1pKEbEJ.search.20&securityId=VWBGXqbi3mUsD-I1qyuiGTO2cg6ZFPT_9GaWBB9pbYh5a9lSSFsfEnKIdW3B5pMiwd1OAVVXagfnPJofVdyvhFgzoH7nCIwOpvODUVgDsg1RXUGwSnk~&sessionId=
机械工程师（国际业务）,济通股份,成都,8.0,12.0,工作主要内容：1， 在国际业务技术总监和技术中心主任的指导下开展国际业务技术支持工作；2，与国际合作伙伴的技术部门对接，技术文档的编制及报价支持；3，研究国际主流标准，为公司的海外拓展做技术储备。要求：1， 本科以上学历，工程类背景，机械、材料类和土木类优先考虑；2，英语六级以上，有优秀的英文阅读、写作能力及良好的口语能力；母语为英文（需具备基本中文听说能力）者优先。3，三年以上工作经历，特别优秀者可放宽。,https://www.zhipin.com/job_detail/d04ce125ebc5aa0a1XV43N-_F1dY.html?lid=4WqP1pKEbEJ.search.21&securityId=9nRjozvXorzwB-a1KX0q4b5B5BDngtr5EFD3tv3O5-EuX7bKwpFJ_-G4mxyygiaaWrVpUrGQsX83-C9PVPNCLS4ZzgWBwFht4ntp1i1ReMUdQ7M8ZL7d&sessionId=
设计技术员（灌区设计、流域规划设计）,至源拓土,成都·金牛区·天回,9.0,14.0,任职资格：1、水利设计2年以上工作经验的设计人员，具有生态河道治理设计、山塘水库除险加固设计、水闸新建与改建设计、流域规划设计、小型农田水利与灌区设计、防洪排涝与水系连通设计，城镇与农村安全饮水设计、水土保持设计等相关工作经验。2、熟练应用Arcgis、AutoCAD、Office办公软件。3、水利水电工程、农田水利工程相关专业。4、具有水利工程师职称或注册土木工程师（水利水电工程）证书者优先录用。5、主要应具有涉农方面的水利设计经验，服务于乡村振兴农田水利板块。岗位职责：1、具有较强的独立从事水利设计工作方面的生产和相关管理工作的能力。2、能够完成上级领导安排的各项事宜，遵守公司的各项规章制度。3、具有团队协作精神，有较强的责任心，抗压能力强，能适应出差及加班。4、具备一定的专业能力、计划能力、沟通能力和执行能力。,https://www.zhipin.com/job_detail/d472c7fc3466e3071XN93dy-EFZQ.html?lid=4WqP1pKEbEJ.search.63&securityId=tl127nAWQbZnZ-61b5o5D_B9ok0EqtzjvMl4T2h4fHAkA9FgXN1gFB_68BHU4CBlpFIQfCv94NXdDDBhKa8vYobs8TwTkStgLtC8Ww-D9KJk3y--8Ak~&sessionId=
土木方案工程师,同禾科技,成都·武侯区·桂溪,9.0,12.0,岗位职责:1、配合研发部门，对公司产品提供决策方案及技术指导；2、负责公司产品的技术指导、技术培训、相关售后咨询；3、负责公司产品技术方案的编写及讲解培训资料（如ppt、产品手册、宣传折页等）；4、负责对销售人员进行产品及专业知识和市场策略的培训，以及协访指导；5、负责产品的推广，策划、组织各类学术推广活动及相关的专业会议，提高产品的市场影响力；6、完成领导交办的其他事项。任职资格1、全日制重点院校硕士及以上学历，道路路桥、土木工程、岩土、地球物理勘探、地质、建筑及相关专业（可接受优秀应届生）；2、熟悉常规监测及测绘测量方法，有建筑、公路桥梁、边坡监测项目3-5年工作实践经验者优先考虑；3、为人细致认真、踏实、稳重，能吃苦耐劳，工作主动性强，对交通、地灾监测有浓厚的兴趣；4、身体健康，能够承受压力和挑战，有高度的责任感，适应一定出差（短期1到3天频率不高）；5、良好的沟通协调和表达能力，良好的团队合作意识和创新意识；6、精通办公软件、画图等软件操作。,https://www.zhipin.com/job_detail/23d75a34161a1b7f1Hdz2d65EFVS.html?lid=4WqP1pKEbEJ.search.1&securityId=yiGXRRFTjC2tC-p15j760zSiCrLflE7viaSxydVdZzvV5F53dVDQb4I58f2Ic9uA1m0aXf9qvm1145XI50SHuOWtS2LXlETlM5xm-r8zEqbHTSIZIupnARDDr8jKnjM2QVzEDrWNfJ-KoTjlWXBYoSU~&sessionId=
