name,company,area,min_salary,max_salary,description,link
Java,数游方舟,成都·武侯区·新会展中心,8.0,10,1、了解软件工程理论，软件需求获取与分析技术和需求管理技术； 需求调研技术，有软件需求分析和业务模型设计能力，用UML进行需求建模； 2、熟悉 Java开发语言和数据结构与算法、熟练掌握Unix/Linux开发技术、shell命令、MySQL/ORACLE等数据库开发技术3、熟练运用tomcat/weblogic/websphere/jboss、spring、struts、hibernate等开源框架；4、有ERP和MES系统的开发经验者优先。,https://www.zhipin.com/job_detail/dc50ee73e718445f33F63tW4FVU~.html?lid=4XtUN4lanxy.search.181&securityId=LELTy73ZObWIb-F1Oo8sEqm6jwPSV8wg-V4DsO12exWEEI5NVwIioUIj-lrHjIeTj7J0LK2kSQjpggt3Y9aWjxjL4aI__2htodlxdzXIym-oScy3&sessionId=
Java,华胜龙腾,成都·双流区·华阳,8.0,12,1参与技术架构设计、优化，根据业务规划及技术规划制定应用架构方案；2负责系统核心代码的编写、系统重构以及系统的性能优化与改进；3参与项目的需求分析、系统设计、编码、项目内测试及相关文档编写工作；4维护处理系统日常问题，解决开发过程中的技术问题任职要求1计算机相关专业本科及以上学历，1年以上工作经验；2精通编程，熟悉、多线程、缓存、数据库、消息队列、框架、搜索引擎等技术，了解其原理并能灵活运用；3具备良好的沟通交流能力和优秀的团队合作意识，具有较强的学习能力以及广泛的技术视野；4有互联网广告系统或搜索系统开发经验优先考虑,https://www.zhipin.com/job_detail/0e9a4b76e21613871XR52tS_GVFY.html?lid=4XtUN4lanxy.search.209&securityId=HpO8GzXWKPgw0-A1Rvh8XCVziz8NSL0coKYkPE3uoRweEfrpWD8PUMfR3epEHUKCesr2BKzDLtF1zfCI6r4ZQuFSFQ8eDeOu306lZBtxJImjBqNQXQ~~&sessionId=
Java,兴文科贷,成都·武侯区·桂溪,8.0,13,参与基于JAVA技术的应用系统开发，维护软件使之保持可用性和稳定性,https://www.zhipin.com/job_detail/f0354f670c8c2a681nZ80tq_E1VX.html?lid=4XtUN4lanxy.search.177&securityId=7qFWeP4Vd3Dk_-a1Hub8c19wLUY9TQRHjaWqYdZfvySmlnzLkho-P9-c5Nt9X5Ro-C5v2FQrI-wSSb97sIFvtbJ8oTQkVg6nSWGqnHCtZ6DR5arY4NI~&sessionId=
Java,兴原公司,成都·武侯区·红牌楼,8.0,12,1.根据产品原型，制定开发计划，保质保量完成相应的开发任务；2.参与产品核心功能的设计，包括数据库设计、API接口设计、对外接口的可扩展性等；3.参与产品需求分析，能从开发者和用户的角度给出优化建议，并按照最终的需求进行相应的实现；4.负责及时交付、上线相关项目，保证相关系统的线上安全，及时处理生产环境发现的问题；5.负责与前端同事进行联调，及时处理测试同事提出的相关bug；6.参与或负责进行技术预研，解决项目中遇到的部分技术难题；7.参与需求评审、设计评审、代码评审等项目环节，提高代码的质量，负责产品相关设计文档编写、整理及归类，撰写所负责模块的单元测试；,https://www.zhipin.com/job_detail/1678cb2e2675bba91nB-29y5F1dW.html?lid=4XtUN4lanxy.search.218&securityId=M4VtQXyeWwTx1-h19584ZLVVy3EgvN1RYKOI5lvqiGc9ddvs-ZeaBtZs3OBzSQ3pgRMYuNYS8vw2aIEpCCEpvCpmmCz7xFxjUFE410qc_sRj9wcF7g~~&sessionId=
Java,次元跳跃,成都·武侯区·新会展中心,8.0,12,"岗位职责：   3年以上java项目开发经验。1、依据需求文档，承担核心设计、开发工作，按要求、高质量地完成软件模块的分析、设计、开发、测试，确保进度和质量；2、配合项目负责人，完成项目前期工作的开展，包括技术调研，文档编写等。任职要求：1、大专以上学历，优秀人才学历可以放宽至专科，计算机相关专业，4年以上java项目开发经验；2、熟悉J2EE相关技术，Jsp、Servlet、JDBC、JMS等；3、精通Java及面向对象设计开发，熟悉主流框架SpringMVC，Spring boot，Spring Cloud，dubbo等；4、熟悉大数据开发Hadoop、HBase、Hive、Spark等，有大数据开发经验，微服务经验；5、熟悉HTML5, CSS, JQuery, Ajax等前台技术；6、熟练掌握MYSQL,SQL语言，具有MySQL数据库开发经验。",https://www.zhipin.com/job_detail/4cc56b3c129a4e603nd939W4FFs~.html?lid=4XtUN4lanxy.search.172&securityId=_rcf6WXQ9nbnB-h1I1KkQYn3hQLR70F87oF6TCPTXv7jgLyQddVTMijY-rZPLjuJrSGQv4NOo6KTJZ9hg6oSOdS3IDfFlDC_LZSz4hEVzZrfPu9EDQ~~&sessionId=
Java,够轻松,成都·成华区·建设路,8.0,12,岗位要求：（三年以上工作经验）1、 计算机相关专业，专科及以上学历，3年及以上工作经验；2、 精通JAVA 语言，多线程编程，JVM调优，具有扎实的计算机基础和良好的编程习惯；3、 精通Spring、MyBatis等开源框架；4、 熟悉Oracle、MySQL、SQL Server、MongoDB等常用数据库，具备一定的数据库优化能力；5、 熟悉微服务架构Spring Cloud，熟悉K8S集群部署；6、 熟悉系统常用技术，如缓存（Redis）、消息中间件(RabbitMQ)、搜索引擎(elasticsearch)等；7、 善于学习新技术，主动性强，较强的沟通能力；8、 有Aliware中间件开发经验优先；9、 熟悉前端知识（VUE+ElementUI）者优化。,https://www.zhipin.com/job_detail/69ccba98aa6e63581XZ43Nu4ElJR.html?lid=4XtUN4lanxy.search.169&securityId=25Tl4HDkAo_Fe-T159_2OGqmhmXTSXU-0R8RmtyNxUquFaqft2lVe143Faq0dVZ0L51qaoGUyUawEQNpyGUZwWv3VZX2SvtKXYKUc-HJFk8gsfLGk1k~&sessionId=
Java,众乐邦,成都·青羊区·清江,8.0,13,1. 工作内容a、参与公司业务系统的需求分析功能实现b、快速学习并理解业务知识，准确的实现业务需求，确保安全、质量、性能和可扩展性2. 任职要求a、熟练掌握Java相关知识b、熟练掌握SpringBoot全家桶c、熟悉常用关系数据库之一（MySQL、Postgresql等）d、较强的工作责任心和良好的沟通协调能力，能在压力下独立解决问题,https://www.zhipin.com/job_detail/b768c743ee30a2db1HV-39y7FltS.html?lid=4XtUN4lanxy.search.168&securityId=coh0HRuB0aorC-t19p6f_5vYvxK36qt2krskqSf9HQ_VfkKyz4VSt741cqukN69M2r_miEQhkrEuuV_SlD8BZWvPy_iK9JbQ0qZdLAtflk-uLU2Ftb7_&sessionId=
Java,海跃智讯,成都·武侯区·新会展中心,8.0,13,基于Java相关技术的软件设计与开发,https://www.zhipin.com/job_detail/ebc83aab69e0b35d1Xdy3d69F1NW.html?lid=4XtUN4lanxy.search.162&securityId=OV1ORPUEfEIwK-w1CJpKh6Un0A2qupmxXOYK0CKWXJaCEXG9cUWm03i_9h5FbDKEdDnd6wsmmgtvqO56ETRsyooFWqlEVFrKaQL8gaFQitdBjxNUCg1m&sessionId=
Java,兵峰科技,成都·双流区·华阳,8.0,10,主要负责web后台功能设计，开发与维护，部分前端工作。,https://www.zhipin.com/job_detail/6bd706549e11d54233Zz3ty9FlQ~.html?lid=4XtUN4lanxy.search.161&securityId=kV89RwtcLY3lF-z1loVEQg9T9vLGu-em8vfLRis7MrwMghQGjEEAq78JPGxq0D8ebLKyVL5MhZHJol8qu-F_g-2ea0wO1FYHXkwjukX5EgkA-GujiQ~~&sessionId=
Java,阳辰信通,成都·武侯区·保利花园,8.0,12,"工作职责1、负责公司内新项目后端服务的构建、开发、上线;2、能够独立完成相关业务的设计及编码;3、优化后端服务的性能,并保证服务的稳定性和安全性。岗位要求1.有 2-3 年后端开发工作经验；2.精通 java 等编程语言，能熟练运用常用的设计模式；3.熟练掌握 SpringCloud、Mybatis、Spring 等开发框架；4.具有较强的关系数据库设计能力，熟悉 mysql 数据库，能独立完成相关业务的 SQL 开发；5.拥有丰富的跨部门业务合作经验，有较强的协调和沟通能力;6.熟悉相关通信协***************)",https://www.zhipin.com/job_detail/e9c10eedb0cd5dc81X163ty7FVFX.html?lid=4XtUN4lanxy.search.158&securityId=243laUmrXKPz8-r19vAnKOBE99SVrZI_eCSILSw258hqwWaursj3r09ivMYroiQl5Gr5WoyPRkuh49rUv0uDgw-SrdKFHs5cnSVURvBmCTZmpQDtccEU&sessionId=
Java,燧木科技,成都·双流区·成都高新区,8.0,9,具有行业大模型算法开发经验，负责公司后台系统的开发、维护、升级工作，对接一线需求的交付开发，负责行业大模型算法开发,https://www.zhipin.com/job_detail/6c971c96a16222841HZ-396_FVZY.html?lid=4XtUN4lanxy.search.259&securityId=jQv09F5742sbL-v186VGKwm6S0TtpaBx2z_YITGS28RSqHfvpWQbWBdqMIJnKemY2f2NBy77eg6Te6Hqj_oPj39_7ggmV2Ckn9urMHCT_ugY9sEqg1iI&sessionId=
Java,四川璧虹,成都·武侯区·红牌楼,8.0,11,岗位职责:1参与项目系统架构设计、数据库设计以及接口设计工作;2负责承担项目重点模块的开发工作，按照项目计划提交开发成果;3参与项目操作说明书、部署说明书等文档的编制与整理工作;4.协助团队解决技术问题;5.承担部分项目经理工作。任职要求:1. 3年以上实际java开发经验，能独立完成大型模块开发和维护工作;2. JAVA基础扎实，熟悉Spring、SpringBoot、SpringCloud 微服务框架等、了解其原理和实现机制;3.熟悉常见数据库应用开发，熟悉SQL，能优化sql查询语句;4.熟悉Linux/UnixK8S、docker平台，可以使用常用的命令，5.熟悉并具有hadoop、Elasticsearch、Redis等相关组件开发使用经验;6.对python有一定的了解7.基础扎实，逻辑清晰，良好的语言表达能力及沟通能力，具有团队精神;8. 人品正直，团结友好，有责任心。,https://www.zhipin.com/job_detail/39f593de90b3bd701HB-2N66GFFU.html?lid=4XtUN4lanxy.search.138&securityId=j30iVtxTK57hC-W13ZQ8pgWfhkiO4_tZsMYQ7jHznuGcPnJaZ91u0oRqhTAaEwfPBu7qJrGvlFi9nf_PV88UhdfUzNqs7zvzDbLyn_SfRJUshbk34YN-&sessionId=
Java,未来代马,成都·金牛区·沙湾,8.0,12,"岗位职责: 1. 参与公司业务/项目的系统设计、开发和维护工作,并与UI,产品进行有效沟通配合; 2. 负责Java语言相关框架和技术的应用、优化和改进,并跟踪Java技术发展趋势;3. 配合产品经理和UI设计师完成项目需求的开发和测试工作;4. 根据项目编码规范和开发流程参与代码Review,确保高质量代码;5. 与数据库工程师、系统工程师等配合,完成系统架构的设计和实现;6. 积极与各团队成员进行交流,分享技术知识和经验,有助于团队技术水平提高;任职要求:   1. 计算机应用专业、软件工程专业、数学专业本科及以上学历，3年以上Java语言开发经验,熟悉Java语言特性、集合框架和多线程;2. 精通常用JavaWeb框架,如Spring、SpringMVC和Mybatis,有SpringBoot，若依等应用经验者优先;3. 熟练使用MySQL、Redis等关系型和非关系型数据库,有数据库设计经验者优先;4. 精通HTML/CSS/JavaScript,熟悉前端MVC框架如Vue，jQuery，Bootstrap;5. 数据结构和算法扎实,熟练掌握各种排序、查找算法和复杂数据结构;6. 编码规范严谨,善于思考和总结,有优秀的技术博客或开源项目者优先; 7. 良好的英语阅读和理解能力,能阅读国外技术文档;8. 优秀的交流,表达和团队合作能力,有志于分享和促进团队技术进步;福利待遇: 1. 具有竞争力的薪资,8-12K薪或以上,根据个人能力调整; 2. 五险福利,带薪年假,项目奖金等;3. 优美的办公环境;4. 办公环境设施完善,不定期免费饮料、零食和水果;",https://www.zhipin.com/job_detail/b7308e6e675174601Xx_2NW7GVdT.html?lid=4XtUN4lanxy.search.135&securityId=8iNyIrNwcXEoz-G1_mOrMl26d--FXBEKf32ZOXoQr9d2H4CTFneqXxV0o_uzcOKOJrCjWjcBBoBqydhnjlQAKVX7arjXA6uWtsrIdcyENPdypr_5PPuQ&sessionId=
Java,蚂蚁智行,成都·双流区·东升,8.0,12,岗位职责：1、业务平台系统架构设计及落地；2、负责产品系统核心代码编写，技术难点攻关；3、系统性能及可用性保障；4、项目技术规范与研发流程的制定；任职资格：1、5年以上研发、架构经验，至少有2年以上中大型产品和软件项目实际架构设计经验；2、具备扎实的基本功，对数据结构、算法、Java、分布式、数据库等技术有深入的理解，对技术精益求精，对质量极致追求；3、具备丰富的架构设计经验，能够全面、准确的理解业务，并能根据业务发展预期设计合理的架构方案；4、具备较大规模的分布式系统设计研发经验，熟练掌握spring、springboot、mybatis、spring cloud、dubbo等框架，并深入理解其原理；对常用的中间件(redis、kafka、zookeeper等)有深入理解；5、有项目管理经验，熟悉敏捷研发流程。6. 积极主动，认真负责，具备团队意识、高度的责任心，能够承担较强的工作压力；7. 有较强的学习能力和攻克技术难点的能力，乐于接受新的技术和理念,https://www.zhipin.com/job_detail/a62349b6105378911nRz3Ny5FFpV.html?lid=4XtUN4lanxy.search.260&securityId=FlcHwhhtv2TRg-h1PnGo0YHCXD3r5AE8fIiTgXIxMMGAjIC8TdIjLYzd06ZnSLmo5JUH6gc1pKpRfYhyMLB31vzOXojbmJ-9nHAzsghhHdhBwh1Rasw~&sessionId=
Java,武侯区一亦一软件...,成都·武侯区·芳草街,8.0,13,熟悉Java语言编程，具有扎实Java技术功底，具备3年以上Java编码开发经验,https://www.zhipin.com/job_detail/e5fdba04ad7f12f51XF-2tm-GFZZ.html?lid=4XtUN4lanxy.search.121&securityId=qljkhTv1Lo4I--R1jsCElg1B0QEBB34gLRGh7_fU0u-rNmMWtTzj38E8hOi4zN5H8Ih9CKw2k3W_0SQzyO2LzuairNkrzNQhBFO_khMU6crtGxOSF9z4&sessionId=
java,软通动力,成都,8.0,13,"1.计算机、软件工程等相关专业，3年以上【实际】Java开发工作经验;2.熟悉主流关系型数据库，具有良好的SQL编写及优化能力,有数据库【语句性能调优】经验;3.【Java基础知识】扎实，熟悉【SpringCloudAlibaba】、MyBatis等:4.熟悉Linux常用命令:5、熟悉Redis基本原理和应用简历加分项:1.熟悉前端开发、熟悉vuejs技术栈经验者优先;2.具备较强的【沟通表达能力和问题分析能力】优先;3.熟悉【PostgreSQL】者优先;4.有AI研究或应用经验的优先:5.在原团队中承担【开发负责人、技术骨干、核心开发】，或者有架构设计、架构选型经验者优先",https://www.zhipin.com/job_detail/c71de806927de0131HB63tu0FVBY.html?lid=4XtUN4lanxy.search.70&securityId=Tz-ksKtXdfCWa-R1NjngRw_0AyX4mwuQWltHagk7AeHToXgr8sr1U60N6yaSFvUGL_xfMmskp8TsP2gWjIV4n1E0vWOR2Jxmja2FKJR7wrQo8sMLJUw~&sessionId=
Java,四川慧能,成都·武侯区·芳草街,8.0,13,职责描述：1、参与企业级ERP产品设计与代码实现2、参与产品文档编写工作3、参与设计、技术讨论及客户沟通4、参与研发产品的安装、调试、客户化修改、开发。任职要求：1、 3年及以上Java开发经验，熟悉常见设计模式，熟悉SpringMVC，Hibernate等主流开源框架2、精通Mysql应用开发，熟悉数据库基本原理与常见优化技术3、有Spirng boot、Spring cloud或dubbo、zookeeper分布式框架经验4、参与过分布式系统设计开发工作，对分布式系统或微服务架构有实际项目经验5、有良好的沟通能力和高度的责任感，并认同企业文化加分项：1、企业级ERP软件项目经验2、培训或实施过Scrum敏捷开发，或有PMP等相关证明项目管理能力的证书,https://www.zhipin.com/job_detail/cc27253a4a654e3f0Hd_3t64EFI~.html?lid=4XtUN4lanxy.search.288&securityId=RdTeTiEl1LA8R-h1WEY8GaWK39SpAVfFZvpH_6lrs76uMVMvcmyawGuBUhiqBFHs9j4ci-XCqxJ027u1RB8v40n6cgAz55H5sBms2hEf3-iu9oRJ&sessionId=
Java,军昊科技,成都·青羊区·太升路,8.0,9,1. 熟练使用java开发web相关系统2. 熟练使用java开发数据库系统3. 熟练使用java开发支付系统4. 熟悉linux后台服务,https://www.zhipin.com/job_detail/71d12344a1279e9d1XZ_2dm4GVJW.html?lid=4XtUN4lanxy.search.275&securityId=jM1mFOBz4kMIF-K1xXFnpBo4yMZVGtBUXUXInL09n2YIiSn3tGVCdjWSCsCo8z3ByzIdLaKHaYLwnL1leDdNtFi-9npUuzsUE2Tw1NPBaUf-0_k-dwnD&sessionId=
JAVA 研发工程师,房联云码,成都·武侯区·新会展中心,8.0,13,岗位要求：1、计算机相关专业，本科及以上学历； 2、具有良好的规范意识和编程风格、团队合作精神，工作态度敬业务实； 3、2年及以上Java B/S架构系统设计和开发经验； 4、熟悉MySQL或ORACLE数据库，SQL查询语言，了解相关应用服务器配置，熟练掌握linux系统下相关服务器软件安装维护工作； 5、  熟练使用springboot，springcloud，spring，spring mvc，mybatis等常用框架； 6、兼备Ajax，javascript，jquery，html相关技术优先考虑。职位职责：1、负责公司产品的后端java开发，需求进行合理分析； 2、协助实现项目的后端架构、代码，完成前后端对接； 3、持续优化相关产品的质量、性能、用户体验； 4、负责公司产品持续优化。,https://www.zhipin.com/job_detail/c808ea35dfb056021nF52NW8ElNZ.html?lid=4XtUN4lanxy.search.22&securityId=Kx92MLSzlw9fb-H1L7V2E_Yubr4TwwKBS1koHkQwQs0ZiebCynPn5pHC07XH-QAigPkL_S3n9G_reNBjZyhU5C7lWQazh2aJHr8RotDH5uy68bOUVg~~&sessionId=
Java,北京钱龙,成都·金牛区·沙湾,8.0,10,扎实的java编程基础，精通Java EE、WEB前端等技术,https://www.zhipin.com/job_detail/408a21d7c31231c41Xd-3tm1FltT.html?lid=4XtUN4lanxy.search.60&securityId=zJ_7P6ugoI-14-Q1NNrCL-4A2eHIr6bEc6h2NYq9D2Uezr2ojtqhSfS3ybK1w8NAJDY72aHzbGaE38zSlPTVNhYJXRTcml-_35PDvEVThQxF3V758AO7&sessionId=
JAVA 软件开发工程师,顺其科技,成都·武侯区·高朋大道,8.0,12,1. 精通Java体系架构及规范，具有深厚的Java基础知识功底； 2. 精通SpringBoot，Spring MVC，Mybatis-plus，Spring Coud等框架体系； 3. 精通VueJS等前端技术；4. 精通MySql等常用关系型数据库，并具有很强的数据库设计经验和SQL功底；5. 熟悉使用Nginx、Tomcat等应用服务器容器； 6. 具有良好的编程习惯、规范化开发管理习惯；  经验背景： 1.有3年以上Java开发经验； 2.具有良好的面向对象编程经验； 3.具有hadoop开发经验者优先。4.熟悉分布式开发或者微服务开发、分布式事务、分布式数据同步，具有相关经验者优先。其他特质： 1. 良好的团队协作精神和沟通能力，乐于同团队成员分享自己的收获与创造。 2. 很好的学习能力与学习习惯，对新技术敏感有兴趣，具备一定的技术研究能力 。3. 逻辑思维清晰，具有独立分析问题、拆解任务计划的思维能力。4. 积极主动的责任承担意识，责任心强。,https://www.zhipin.com/job_detail/e929a74e05c6130e3nN93tm-EFM~.html?lid=4XHelEwJV1O.search.40&securityId=ep7lIRDrod433-21IQoEZfVT5ywd9AaSD5Te0cObAj7sQgxKNwNNpBTWSQRVQSGmFFFCwPKrOMsY8cK_AjS9d39EUoEXpO03mGbMZmNC1k9vPw1cRsw~&sessionId=
Java 软件工程师（智慧城市方向）,四川北斗智慧物联,成都·武侯区·九眼桥,8.0,12,如果你对智慧城市物联网方面的应用融合产品感兴趣，希望让自己在新基建，大数据方向得到更多收获，可以聊一聊任职要求：1、全日制统招本科及以上学历，计算机相关专业，熟悉计算机和网络运行机制，3年以上扎实的开发经验；2、熟练掌握JAVA，有扎实的编程功底，具备良好的编码规范；3、熟练掌握Spring、Spring MVC、MyBatis等常用框架，了解其工作原理；4、熟悉常用设计模式及开发实践，熟悉面向对象和数据结构；5、熟练掌握常见数据库原理、数据库设计、查询编写和优化；6、熟悉IO、多线程，对JVM原理有一定的了解；7、良好的沟通能力、团队合作精神；认真负责、具有高度责任感；良好的抗压能力，优秀的学习能力；,https://www.zhipin.com/job_detail/082f6190b49857f61nZy3t21E1NQ.html?lid=4XHelEwJV1O.search.35&securityId=ulLEJJ_A_jObr-I1k3GMT8MQT1A4_1oN1sqG558kXDEqdNmZ4Z5PEcYogsJ9xZ3MZCKdq1JgoXpaJNjfCS8QOZB1Da223XV8qyAzJsl4itFXbSEx5g~~&sessionId=
Java,嘉洋安全,成都·成华区·红星路,8.0,13,1. 熟练使用Git代码管理工具，掌握应用Jenkins的DevOpt代码构建、发布的流程2.熟悉或了解容器化、微服务的部署架构3.有工作流（Activiti）、任务调度、规则引擎的开发经验4.java功底扎实、能够承受较大的工作压力5. 能够适应短期项目突击导致的加班,https://www.zhipin.com/job_detail/08d88e72eb6857a71HR529W6EVU~.html?lid=4XtUN4lanxy.search.76&securityId=pCbvtRngR5PYc-E1zrGUW5TdtovRCDoZRacODp2iG0Bcl-Muj9KJuw05d7yvX8Dfcj0fDph8k4mevSP6_UScSOxEfTFNYpDBzT1fYXfVndYrR6Y~&sessionId=
Java,树邦科技,成都·武侯区·火车南站,8.0,13,一、序言我们非常欢迎有创业梦想的程序员，我们非常欢迎赚钱欲望非常强烈的程序员，哪怕是您的技术差一点。我们不欢迎习惯四平八稳、每天打卡上下班、没有产品梦想的程序员，这样对我们这个群体来说是折磨，这类同学请勿投递简历，毕竟每个人选择生活的方式不同。在数字化的时代，软件定义一切；中国、美国以及全球都需要大量的软件人才，但好的机会还是有限。众多的高校培养了大批的软件工程师，自己怎么脱颖而出呢？乐山师范学院的学生怎么与清华姚班的学生竞争？成都信息工程大学的学生怎么与MIT的学生竞争？中国程序员怎么与美国程序员PK？我们不看学历、不看经验，我们看什么？代码——代码是最好的简历，代码是最好的实力证明，代码是程序员之间最好的交流语言；你的简历只要写上你GitHub、Gitee的地址就行，在我们这里根本不需要看学历、经验。二、岗位要求1、熟练掌握Java语言，熟悉面向对象的程序设计方法；2、熟练掌握基于Web的应用程序开发；熟练应用SpringMVC、Hibernate、VUE、JS、HTML、MySQL、Oracle等相关技术；熟练idea、eclipse、flowable等工具；3、具有独立分析问题，解决问题的能力，能独立完成开发工作；4、思路清晰，思维敏捷，快速的学习能力，能够承受工作的压力；5、善于沟通，乐于分享；6、可接受出差。三、公司环境1、早10-晚5，没有996，入职买五险；2、收入高，赚钱全靠自己拼搏；每个人都是自己的老板，我们一起经营每一个项目，项目净收入提成（通常50万项目至少可提成5万元，2020年研发人员最低的人员收入23.5万元）；3、公司主要做政府采购项目（大学、医院、政务、交通、环保、部队），项目多、收入来源稳定；4、公司有中间件技术领域最内外顶尖大牛；开放的工程师文化和学术研究氛围，只要技术能力NB，在公司可以横着走；5、办公地点（研发一部：成都市高新区逸都国际6栋1单元1604号，5号线民乐站附近；研发二部：成都市高新区城市春天A栋6层630，1号线高新站附近）。,https://www.zhipin.com/job_detail/4240141be69337101nN53Nq1E1NU.html?lid=4XtUN4lanxy.search.79&securityId=3qpxIbTY4T6Ld-c1VKq5ZEXCQFXQviUIaQqcUp106a1cfS3uGbvJ_fi8doVp0oagjkgHJZQjFIJLA78prLHKOXeUMrkxTGuczXHHuW0Vr0Vo3n9PHbM~&sessionId=
Java,中唯,成都,8.0,12,技术开发，后台服务开发类,https://www.zhipin.com/job_detail/5a90509c6177b7e91nB-09q-FFRV.html?lid=4XtUN4lanxy.search.82&securityId=zVOqImlL482S8-o19gwcUd0wvC9QIY-Pjb8xtd1zvYRr2ml2-qLM0c4hDYVpoTfXuP1ZcK_8wsePat8Xcw44M2nI8Ps5VHViOluZv00h4Za4wj_-Gxc~&sessionId=
Java,高御科技,成都·武侯区·新会展中心,8.0,13,"1.本科及以上学历，Java基础扎实,1年以上工作经验2.熟练掌握Spring, Springboot等主流的开发框架，有良好的编程习惯 3.熟悉关系型数据库（Oracle、Mysql），有一定的数据库设计和调优能力 4.了解分布式架构，熟悉缓存、消息队列等开源中间件使用（如：dubbo、redis、rabbitmq等） 5.对技术有强烈的好奇心和热情，具有极强的分析解决问题能力以及良好的沟通能力 6.不熟悉股票业务勿扰 7.熟悉python和C++优先",https://www.zhipin.com/job_detail/106c2b4f6179a2eb0XJ43dm5F1Q~.html?lid=4XtUN4lanxy.search.84&securityId=lKc80Z_8EgJrq-i1sMU88SpC5y3nGzDMUs4ugdMRZmEGT7l39oQmMVMk3AK2jdt-OA1MUrfOrDXDoHkwh3fCoFd3fSJOLA3hApbBr9k7RJuv5KNv&sessionId=
java 开发工程师,成都旺客宝科技,成都,8.0,10,薪资范围：8K-10K工作地：成都，天府五街注意：1. 如果没有做过 Web 页面，请勿投递，谢谢；2. 该岗位需要做后台管理页面，所以，希望能明确说一下 html、js/jquery、css 这方面的技能和经验，有 react 开发经验会加分；3. 打招呼的时候，请说一下具体一点的薪资要求；4. 愿意跟公司共同成长，有创业激情、且愿意成为创业路上的一员，会优先考虑。岗位职责：1. 参与公司自有软件产品的研发工作，非外包；2. 和前端开发人员协作，确保整个产品功能的实现和良好的运行；3. 后端新功能开发（含后台管理页面与后端 API）、已有功能维护和优化。任职要求：1. 统招本科及以上学历，计算机相关专业;2. 两年以上 Java Web 项目实际开发经验，具有扎实的算法及数据结构功底，掌握常用设计模式;3. 拥有良好的编码风格，代码结构清晰、命名规范、逻辑性强、代码冗余率低；4. 熟练掌握 MySql 数据库，能对复杂查询进行优化；5. 有 html、css、js/jquery 实际工作经验，能开发具有复杂交互的后台页面，有前端开发经验或全栈经验更佳；6. 具备良好的学习能力和团队协作精神，乐于分享，能承受一定工作压力，能接受必要的加班；7. 有 react 项目经验，或有小程序项目经验优先考虑。优先录用：1. 熟悉高并发、高性能的分布式系统的设计、应用及调优，优先；2. 有 Hibernate 项目经验，优先；3. 了解 Docker 容器及 K8S 平台优先；4. 熟练掌握 Ngix、Tomcat 等应用服务器部署、优化配置，优先；5. 能熟练使用 Linux 操作系统，熟悉 Shell 脚本以及常用的管理命令，优先；6. 有开源项目，热爱分享，喜欢写技术博客（欢迎提供你的 github 页链接、博客链接）优先。办公地点：天府五街美年广场 A 座（天府五街地铁 B 出口正对面，过了红绿灯就到）,https://www.zhipin.com/job_detail/7034ce4537ab4a991HZ90ti9GFtX.html?lid=4XtUN4lanxy.search.35&securityId=CBDfJSj4WIl0J-D1HyIIqDTSIgeOxW1BAXV4Q1-B85xq0uetK-2eZdlFiGq-uBM68r3adMc5q2aaO2b4kb03wRwmpjUSwjAm64NxKQcLOR5WIM0KJVO5&sessionId=
java,七牛智能,成都·武侯区·保利花园,8.0,10,写在前面：我们是一个年轻的团队，我们期望在物联网领域作出点成绩，我们期望我们的伙伴是对生活、对工作要求很高的伙伴加入，我们的人生哲学是灰度文化，为了我们能更好的相处，我们有点小小的要求1、以前做过外包，或者以后原意从事外包【不接受敷衍了事的伙伴】2、我们用的框架是https://bladex.vip的企业版，你得能适应她，遵循她的规范，如果试岗【3天内给一个任务，考察薪酬和技能的匹配度】，是需要用这个框架3、有3天以内的试岗，如果通过，把试岗期也算试用期。招聘要求1、专科及以上学历，计算机或者相关专业，3年及以上 Java 开发经验；2、扎实的java基础，对IO、并发编程、集合等基础框架有深入理解；3、熟悉Java开源框架，Spring、Hibernate、MyBatis、Spring Boot/Spring Cloud等；4、熟悉前端开发，掌握JS、H5等前端开发技术；熟练掌握SQL语言，能熟悉使用Oracle、SQL Server、Mysql等数据库；熟练掌握Tomcat、Jboss、WebLogic等主流应用服务器的配置和使用；5、思路清晰，具备一定的团队沟通能力，有较强的工作积级性和主动性，责任心强，够承受较强的工作压力6、能独立开发项目是我们共同的期望。主要职责1、参与项目启动会和项目需求评审了解项目需求；2、项目Leader 编写系统概要设计说明书、制定项目进度计划时间表； 其他研发人员与项目组成员一起参加系统概要设计评审，认领项目研发任务；3、参与测试经理制定的系统测试计划的评审；参与测试部制定的测试用例评审， 以研发的角度协助测试部门完善测试用例；5、按照项目进度计划时间表的任务安排，完成所属项目任务的研发工作；项目Leader 应定期组织代码走查，了解研发人员的代码质量；6、项目所有功能开发完成后，项目Leader 进行项目系统集成，并发布 第一个可供测试部测试的版本；7、上线BUG 修复上班时间：周末双休、早9晚6、法定节假日,https://www.zhipin.com/job_detail/addfef2fdf49486c1XJ93t65EVVS.html?lid=4XtUN4lanxy.search.278&securityId=VnWuilYY_fDX4-B1Rp5Z6CepRQVHSqSEYA-ljlAu_3rgQmJoKjWnYRlVLP8TMoPe4CecDRAkwt88ecajpVXxpOFPJnJbntsFuSIT8XtympMmfuN38BjV&sessionId=
